datetime,hour,day_of_week,is_weekend,service_Cryotherapy,service_Infrared Sauna/Ice bath (45 mins),service_Infrared Sauna/Ice bath (90 mins),service_Premium Suite (45 mins),service_Premium Suite (90 mins),room_Cryotherapy Suite.,room_Infrared Suite.,room_Premium Suite.,Booked
2025-12-22 17:00:00,17,0,0,True,False,False,False,False,True,False,False,0
2025-12-22 17:00:00,17,0,0,False,True,False,False,False,False,True,False,0
2025-12-22 17:00:00,17,0,0,False,False,True,False,False,False,True,False,0
2025-12-22 17:00:00,17,0,0,False,False,False,False,True,False,False,True,0
2025-12-22 17:00:00,17,0,0,False,False,False,True,False,False,False,True,0
2025-12-22 18:00:00,18,0,0,True,False,False,False,False,True,False,False,0
2025-12-22 18:00:00,18,0,0,False,True,False,False,False,False,True,False,0
2025-12-22 18:00:00,18,0,0,False,False,True,False,False,False,True,False,0
2025-12-22 18:00:00,18,0,0,False,False,False,True,False,False,False,True,0
2025-12-22 18:00:00,18,0,0,False,False,False,False,True,False,False,True,0
2025-12-22 19:00:00,19,0,0,False,False,False,False,True,False,False,True,0
2025-12-22 19:00:00,19,0,0,False,False,False,True,False,False,False,True,0
2025-12-22 19:00:00,19,0,0,False,False,True,False,False,False,True,False,0
2025-12-22 19:00:00,19,0,0,True,False,False,False,False,True,False,False,0
2025-12-22 19:00:00,19,0,0,False,True,False,False,False,False,True,False,0
2025-12-22 20:00:00,20,0,0,False,False,False,True,False,False,False,True,0
2025-12-22 20:00:00,20,0,0,False,False,False,False,True,False,False,True,0
2025-12-22 20:00:00,20,0,0,True,False,False,False,False,True,False,False,1
2025-12-22 20:00:00,20,0,0,False,True,False,False,False,False,True,False,0
2025-12-22 20:00:00,20,0,0,False,False,True,False,False,False,True,False,0
2025-12-23 07:00:00,7,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 07:00:00,7,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 07:00:00,7,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 07:00:00,7,1,0,False,False,False,True,False,False,False,True,0
2025-12-23 07:00:00,7,1,0,False,False,False,False,True,False,False,True,0
2025-12-23 08:00:00,8,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 08:00:00,8,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 08:00:00,8,1,0,False,False,False,True,False,False,False,True,0
2025-12-23 08:00:00,8,1,0,False,False,False,False,True,False,False,True,0
2025-12-23 08:00:00,8,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 09:00:00,9,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 09:00:00,9,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 09:00:00,9,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 09:00:00,9,1,0,False,False,False,True,False,False,False,True,0
2025-12-23 09:00:00,9,1,0,False,False,False,False,True,False,False,True,0
2025-12-23 10:00:00,10,1,0,False,False,False,False,True,False,False,True,0
2025-12-23 10:00:00,10,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 10:00:00,10,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 10:00:00,10,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 10:00:00,10,1,0,False,False,False,True,False,False,False,True,0
2025-12-23 11:00:00,11,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 11:00:00,11,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 11:00:00,11,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 11:00:00,11,1,0,False,False,False,True,False,False,False,True,0
2025-12-23 11:00:00,11,1,0,False,False,False,False,True,False,False,True,0
2025-12-23 12:00:00,12,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 12:00:00,12,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 12:00:00,12,1,0,False,False,False,True,False,False,False,True,0
2025-12-23 12:00:00,12,1,0,False,False,False,False,True,False,False,True,0
2025-12-23 12:00:00,12,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 13:00:00,13,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 13:00:00,13,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 13:00:00,13,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 13:00:00,13,1,0,False,False,False,True,False,False,False,True,1
2025-12-23 13:00:00,13,1,0,False,False,False,False,True,False,False,True,1
2025-12-23 14:00:00,14,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 14:00:00,14,1,0,False,True,False,False,False,False,True,False,1
2025-12-23 14:00:00,14,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 14:00:00,14,1,0,False,False,False,True,False,False,False,True,0
2025-12-23 14:00:00,14,1,0,False,False,False,False,True,False,False,True,0
2025-12-23 15:00:00,15,1,0,True,False,False,False,False,True,False,False,0
2025-12-23 15:00:00,15,1,0,False,True,False,False,False,False,True,False,1
2025-12-23 15:00:00,15,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 15:00:00,15,1,0,False,False,False,True,False,False,False,True,1
2025-12-23 15:00:00,15,1,0,False,False,False,False,True,False,False,True,1
2025-12-23 16:00:00,16,1,0,False,False,False,False,True,False,False,True,1
2025-12-23 16:00:00,16,1,0,False,False,False,True,False,False,False,True,1
2025-12-23 16:00:00,16,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 16:00:00,16,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 16:00:00,16,1,0,True,False,False,False,False,True,False,False,1
2025-12-23 17:00:00,17,1,0,True,False,False,False,False,True,False,False,1
2025-12-23 17:00:00,17,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 17:00:00,17,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 17:00:00,17,1,0,False,False,False,True,False,False,False,True,1
2025-12-23 17:00:00,17,1,0,False,False,False,False,True,False,False,True,1
2025-12-23 18:00:00,18,1,0,True,False,False,False,False,True,False,False,1
2025-12-23 18:00:00,18,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 18:00:00,18,1,0,False,False,False,False,True,False,False,True,1
2025-12-23 18:00:00,18,1,0,False,False,False,True,False,False,False,True,1
2025-12-23 18:00:00,18,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 19:00:00,19,1,0,False,False,True,False,False,False,True,False,0
2025-12-23 19:00:00,19,1,0,False,False,False,False,True,False,False,True,1
2025-12-23 19:00:00,19,1,0,False,False,False,True,False,False,False,True,1
2025-12-23 19:00:00,19,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 19:00:00,19,1,0,True,False,False,False,False,True,False,False,1
2025-12-23 20:00:00,20,1,0,False,False,False,False,True,False,False,True,1
2025-12-23 20:00:00,20,1,0,False,False,False,True,False,False,False,True,1
2025-12-23 20:00:00,20,1,0,True,False,False,False,False,True,False,False,1
2025-12-23 20:00:00,20,1,0,False,True,False,False,False,False,True,False,0
2025-12-23 20:00:00,20,1,0,False,False,True,False,False,False,True,False,0
2025-12-24 07:00:00,7,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 07:00:00,7,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 07:00:00,7,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 07:00:00,7,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 07:00:00,7,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 08:00:00,8,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 08:00:00,8,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 08:00:00,8,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 08:00:00,8,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 08:00:00,8,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 09:00:00,9,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 09:00:00,9,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 09:00:00,9,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 09:00:00,9,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 09:00:00,9,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 10:00:00,10,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 10:00:00,10,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 10:00:00,10,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 10:00:00,10,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 10:00:00,10,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 11:00:00,11,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 11:00:00,11,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 11:00:00,11,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 11:00:00,11,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 11:00:00,11,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 12:00:00,12,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 12:00:00,12,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 12:00:00,12,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 12:00:00,12,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 12:00:00,12,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 13:00:00,13,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 13:00:00,13,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 13:00:00,13,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 13:00:00,13,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 13:00:00,13,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 14:00:00,14,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 14:00:00,14,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 14:00:00,14,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 14:00:00,14,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 14:00:00,14,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 15:00:00,15,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 15:00:00,15,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 15:00:00,15,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 15:00:00,15,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 15:00:00,15,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 16:00:00,16,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 16:00:00,16,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 16:00:00,16,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 16:00:00,16,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 16:00:00,16,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 17:00:00,17,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 17:00:00,17,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 17:00:00,17,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 17:00:00,17,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 17:00:00,17,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 18:00:00,18,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 18:00:00,18,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 18:00:00,18,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 18:00:00,18,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 18:00:00,18,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 19:00:00,19,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 19:00:00,19,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 19:00:00,19,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 19:00:00,19,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 19:00:00,19,2,0,True,False,False,False,False,True,False,False,1
2025-12-24 20:00:00,20,2,0,False,False,False,False,True,False,False,True,1
2025-12-24 20:00:00,20,2,0,False,False,False,True,False,False,False,True,1
2025-12-24 20:00:00,20,2,0,False,False,True,False,False,False,True,False,1
2025-12-24 20:00:00,20,2,0,False,True,False,False,False,False,True,False,1
2025-12-24 20:00:00,20,2,0,True,False,False,False,False,True,False,False,1
2025-12-25 07:00:00,7,3,0,False,True,False,False,False,False,True,False,0
2025-12-25 07:00:00,7,3,0,False,False,False,False,True,False,False,True,0
2025-12-25 07:00:00,7,3,0,False,False,False,True,False,False,False,True,0
2025-12-25 07:00:00,7,3,0,False,False,True,False,False,False,True,False,0
2025-12-25 07:00:00,7,3,0,True,False,False,False,False,True,False,False,0
2025-12-25 08:00:00,8,3,0,False,False,False,False,True,False,False,True,0
2025-12-25 08:00:00,8,3,0,False,False,True,False,False,False,True,False,0
2025-12-25 08:00:00,8,3,0,False,True,False,False,False,False,True,False,0
2025-12-25 08:00:00,8,3,0,True,False,False,False,False,True,False,False,0
2025-12-25 08:00:00,8,3,0,False,False,False,True,False,False,False,True,0
2025-12-25 09:00:00,9,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 09:00:00,9,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 09:00:00,9,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 09:00:00,9,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 09:00:00,9,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 10:00:00,10,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 10:00:00,10,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 10:00:00,10,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 10:00:00,10,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 10:00:00,10,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 11:00:00,11,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 11:00:00,11,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 11:00:00,11,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 11:00:00,11,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 11:00:00,11,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 12:00:00,12,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 12:00:00,12,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 12:00:00,12,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 12:00:00,12,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 12:00:00,12,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 13:00:00,13,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 13:00:00,13,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 13:00:00,13,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 13:00:00,13,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 13:00:00,13,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 14:00:00,14,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 14:00:00,14,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 14:00:00,14,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 14:00:00,14,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 14:00:00,14,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 15:00:00,15,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 15:00:00,15,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 15:00:00,15,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 15:00:00,15,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 15:00:00,15,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 16:00:00,16,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 16:00:00,16,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 16:00:00,16,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 16:00:00,16,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 16:00:00,16,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 17:00:00,17,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 17:00:00,17,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 17:00:00,17,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 17:00:00,17,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 17:00:00,17,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 18:00:00,18,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 18:00:00,18,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 18:00:00,18,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 18:00:00,18,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 18:00:00,18,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 19:00:00,19,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 19:00:00,19,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 19:00:00,19,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 19:00:00,19,3,0,False,False,False,False,True,False,False,True,1
2025-12-25 19:00:00,19,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 20:00:00,20,3,0,False,False,True,False,False,False,True,False,1
2025-12-25 20:00:00,20,3,0,False,True,False,False,False,False,True,False,1
2025-12-25 20:00:00,20,3,0,False,False,False,True,False,False,False,True,1
2025-12-25 20:00:00,20,3,0,True,False,False,False,False,True,False,False,1
2025-12-25 20:00:00,20,3,0,False,False,False,False,True,False,False,True,1
2025-12-26 07:00:00,7,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 07:00:00,7,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 07:00:00,7,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 07:00:00,7,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 07:00:00,7,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 08:00:00,8,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 08:00:00,8,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 08:00:00,8,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 08:00:00,8,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 08:00:00,8,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 09:00:00,9,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 09:00:00,9,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 09:00:00,9,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 09:00:00,9,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 09:00:00,9,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 10:00:00,10,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 10:00:00,10,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 10:00:00,10,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 10:00:00,10,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 10:00:00,10,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 11:00:00,11,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 11:00:00,11,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 11:00:00,11,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 11:00:00,11,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 11:00:00,11,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 12:00:00,12,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 12:00:00,12,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 12:00:00,12,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 12:00:00,12,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 12:00:00,12,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 13:00:00,13,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 13:00:00,13,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 13:00:00,13,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 13:00:00,13,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 13:00:00,13,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 14:00:00,14,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 14:00:00,14,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 14:00:00,14,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 14:00:00,14,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 14:00:00,14,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 15:00:00,15,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 15:00:00,15,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 15:00:00,15,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 15:00:00,15,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 15:00:00,15,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 16:00:00,16,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 16:00:00,16,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 16:00:00,16,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 16:00:00,16,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 16:00:00,16,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 17:00:00,17,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 17:00:00,17,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 17:00:00,17,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 17:00:00,17,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 17:00:00,17,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 18:00:00,18,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 18:00:00,18,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 18:00:00,18,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 18:00:00,18,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 18:00:00,18,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 19:00:00,19,4,0,False,False,False,True,False,False,False,True,1
2025-12-26 19:00:00,19,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 19:00:00,19,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 19:00:00,19,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 19:00:00,19,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 20:00:00,20,4,0,False,False,False,False,True,False,False,True,1
2025-12-26 20:00:00,20,4,0,True,False,False,False,False,True,False,False,1
2025-12-26 20:00:00,20,4,0,False,False,True,False,False,False,True,False,1
2025-12-26 20:00:00,20,4,0,False,True,False,False,False,False,True,False,1
2025-12-26 20:00:00,20,4,0,False,False,False,True,False,False,False,True,1
2025-12-27 07:00:00,7,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 07:00:00,7,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 07:00:00,7,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 07:00:00,7,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 07:00:00,7,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 08:00:00,8,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 08:00:00,8,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 08:00:00,8,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 08:00:00,8,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 08:00:00,8,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 09:00:00,9,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 09:00:00,9,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 09:00:00,9,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 09:00:00,9,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 09:00:00,9,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 10:00:00,10,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 10:00:00,10,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 10:00:00,10,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 10:00:00,10,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 10:00:00,10,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 11:00:00,11,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 11:00:00,11,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 11:00:00,11,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 11:00:00,11,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 11:00:00,11,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 12:00:00,12,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 12:00:00,12,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 12:00:00,12,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 12:00:00,12,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 12:00:00,12,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 13:00:00,13,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 13:00:00,13,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 13:00:00,13,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 13:00:00,13,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 13:00:00,13,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 14:00:00,14,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 14:00:00,14,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 14:00:00,14,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 14:00:00,14,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 14:00:00,14,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 15:00:00,15,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 15:00:00,15,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 15:00:00,15,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 15:00:00,15,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 15:00:00,15,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 16:00:00,16,5,1,False,False,False,False,True,False,False,True,0
2025-12-27 16:00:00,16,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 16:00:00,16,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 16:00:00,16,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 16:00:00,16,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 17:00:00,17,5,1,False,False,True,False,False,False,True,False,1
2025-12-27 17:00:00,17,5,1,False,False,False,True,False,False,False,True,1
2025-12-27 17:00:00,17,5,1,True,False,False,False,False,True,False,False,1
2025-12-27 17:00:00,17,5,1,False,False,False,False,True,False,False,True,1
2025-12-27 17:00:00,17,5,1,False,True,False,False,False,False,True,False,1
2025-12-27 18:00:00,18,5,1,True,False,False,False,False,True,False,False,1
2025-12-27 18:00:00,18,5,1,False,True,False,False,False,False,True,False,1
2025-12-27 18:00:00,18,5,1,False,False,False,True,False,False,False,True,1
2025-12-27 18:00:00,18,5,1,False,False,False,False,True,False,False,True,1
2025-12-27 18:00:00,18,5,1,False,False,True,False,False,False,True,False,1
2025-12-27 19:00:00,19,5,1,False,True,False,False,False,False,True,False,1
2025-12-27 19:00:00,19,5,1,True,False,False,False,False,True,False,False,1
2025-12-27 19:00:00,19,5,1,False,False,False,False,True,False,False,True,1
2025-12-27 19:00:00,19,5,1,False,False,True,False,False,False,True,False,1
2025-12-27 19:00:00,19,5,1,False,False,False,True,False,False,False,True,1
2025-12-27 20:00:00,20,5,1,True,False,False,False,False,True,False,False,0
2025-12-27 20:00:00,20,5,1,False,True,False,False,False,False,True,False,0
2025-12-27 20:00:00,20,5,1,False,False,True,False,False,False,True,False,0
2025-12-27 20:00:00,20,5,1,False,False,False,True,False,False,False,True,0
2025-12-27 20:00:00,20,5,1,False,False,False,False,True,False,False,True,0
2025-12-28 07:00:00,7,6,1,False,False,False,False,True,False,False,True,0
2025-12-28 07:00:00,7,6,1,False,False,False,True,False,False,False,True,0
2025-12-28 07:00:00,7,6,1,False,False,True,False,False,False,True,False,0
2025-12-28 07:00:00,7,6,1,False,True,False,False,False,False,True,False,0
